m1,m2,a1,a2,Dl_s,z_merger,alpha,beta,gamma,halo_density,d2N_dzdt,Dc_s,Da_s,Dc_l1,z_l1,Da_l1,Da_l1s,z_l2,Dc_l2,Da_l2,Da_l2s,SNR_LISAbeta,Detectable,Average_Detectability,Mean_SNR,Median_SNR
858541.0,540040.0,0.998,0.998,57079.55467160989,5.83363,0.196938,0.158809,0.124412,8.4466e-07,7.198073682741766e-12,8352.742930420565,1222.2995582758454,7199.950687942166,3.817723993206244,1494.4713939364815,168.6939794358783,0.6616758957453379,2463.832430856456,1494.4713939364815,168.6939794358783,1512.8443348823655,True,1.0,1325.5419676919803,1287.891885477968
261537.0,81496.3,0.433967,0.814203,51675.20518293092,5.35633,0.124423,0.0492247,0.167759,2.66269e-06,2.1495536207230368e-11,8129.723469821567,1278.9964444611226,5832.722648287089,2.388973584207374,1721.0882565208765,361.3721805480192,0.7412049041892435,2700.2697603614665,1721.0882565208765,361.3721805480192,577.7380077903777,True,1.0,557.3266230441135,542.1480022363312
411601.0,141143.0,0.989377,0.998,49194.10925433813,5.13552,0.0307046,0.166343,0.144112,2.21912e-06,1.7425304136420958e-11,8017.920119947148,1306.803680852992,1695.5949161413212,0.4269763964488325,1188.243144609126,1030.4465146145376,1.6535441520021728,4754.714903786578,1188.243144609126,1030.4465146145376,1329.1285313389544,True,1.0,1194.8751876495826,1157.9078291384244
225798.0,192049.0,0.961697,0.996096,49643.51600802308,5.1756,0.0565175,0.0942999,0.0508777,1.44568e-06,1.1410772597861479e-11,8038.654706914806,1301.679951246001,4580.771501754453,1.5558905736249369,1792.240854939636,559.9266792067319,0.6340331315375325,2378.9338379318733,1792.240854939636,559.9266792067319,1093.6744441494398,True,1.0,1056.8619764120915,1020.4513633213736
1192380.0,528621.0,0.901055,0.98317,34993.91095578887,3.84614,0.26873,0.159784,0.153508,2.21912e-06,1.4133507987798292e-11,7220.9863841715,1490.049066715262,4561.73985776228,1.5454978294138928,1792.081614675263,548.7349775043781,0.7548598919796429,2739.728457290307,1792.081614675263,548.7349775043781,2439.2098972559,True,1.0,2033.5687533202345,1995.785814764959
1565520.0,506211.0,0.998,0.540818,41492.92801708206,4.44228,0.0465171,0.104522,0.130661,2.3915e-06,1.6979813480343925e-11,7624.181044908027,1400.916719630013,4162.096017576151,1.3394893955806757,1779.0617132989903,636.1460697651388,2.04394175379688,5372.102763499647,1779.0617132989903,636.1460697651388,1870.312607430761,True,1.0,1546.3857967214706,1536.31230063159
906533.0,802949.0,0.998,0.998,27229.63332384852,3.11627,0.297055,0.148023,0.16322,2.21912e-06,1.1861313783949302e-11,6615.123236291233,1607.0673780610196,2172.6531926736616,0.5687458750149877,1384.9618497381896,1079.2465138247296,0.4828711879591257,1888.5674160640297,1384.9618497381896,1079.2465138247296,3526.9400812177323,True,1.0,3413.7392348124376,3287.220631579631
227042.0,168599.0,0.981275,0.848155,103622.01720525388,9.80216,0.194531,0.1174,0.146661,2.21912e-06,2.4942489034147087e-11,9592.712680172655,888.0365297470744,6753.66945919566,3.268249138812406,1582.3044153995404,262.8218080277002,2.0026449040037035,5312.07261382706,1582.3044153995404,262.8218080277002,753.4890164331716,True,1.0,725.7100270875868,698.550883893671
506848.0,246774.0,-0.290643,-0.689811,13948.109727163246,1.79453,0.098702,0.0613275,0.159666,6.72286e-05,2.045706637721312e-10,4991.218461481268,1786.067231871287,2330.029914155676,0.6183188800410848,1439.7841777325898,952.2848362594744,0.2272215003440305,951.6731901088295,1439.7841777325898,952.2848362594744,1890.866211060831,True,1.0,1762.061748753422,1689.2302460930666
365083.0,154835.0,0.998,0.998,1428.9851550491026,0.271463,0.120012,0.127079,0.0825193,5.64679e-06,8.712158081443726e-13,1123.8904750268805,883.9348648186227,723.9675980426267,0.1703442784916173,618.5937015973803,314.537564719882,0.1996994399402488,842.3753204702288,618.5937015973803,314.537564719882,9483.149397188448,True,1.0,9406.9217450326,8953.370423027167
10603.3,9275.29,0.910897,0.915284,88359.93764730789,8.52266,0.146612,0.029242,0.138853,2.1369e-06,2.2472664732009445e-11,9278.91341781686,974.4035193755587,5549.917245486631,2.1710141340337072,1750.2026216896538,391.5918626745148,0.6889012387726913,2546.0635853126205,1750.2026216896538,391.5918626745148,56.48699164655316,True,0.99,56.24528682123567,53.33101765796904
30977.2,15679.4,0.696625,0.536685,84687.52916311618,8.21211,0.10831,0.0111474,0.119364,2.50532e-05,2.5861876190587665e-10,9193.065341503325,997.9326496864808,4033.934921240622,1.278003879081563,1770.820036482983,560.0378663780309,0.1984967945821243,837.5614018213213,1770.820036482983,560.0378663780309,106.62254577931284,True,1.0,106.47066315687294,100.93610050111428
426978.0,366047.0,0.997863,0.998,51385.2221492692,5.33058,0.133864,0.12412,0.0351876,2.1369e-06,1.7196885596741117e-11,8116.98488120665,1282.1866055253467,6198.037021420025,2.703383675394239,1673.6146121497409,303.12354439404294,3.511672649902939,6961.196442121411,1673.6146121497409,303.12354439404294,1774.2102685555242,True,1.0,1703.2905126674298,1642.5130961440668
521881.0,409974.0,0.625322,0.975762,49492.432790900544,5.16213,0.217826,0.174024,0.166529,3.42935e-06,2.7021150231614377e-11,8031.708644721962,1303.3981179757586,6659.47366576471,3.164050801308013,1599.2777185202333,222.68841770682107,2.618510824262113,6103.9157366692725,1599.2777185202333,222.68841770682107,1521.1951339896762,True,1.0,1457.331587948133,1396.1827595827604
30900800.0,22269900.0,0.143876,0.419155,20586.69582094797,2.47048,0.089768,0.09983,0.137772,1.6357e-06,7.030302075150493e-12,5931.94480906041,1709.2577421741114,2938.5183256156297,0.8254242182423105,1609.7728387649468,862.5396150705967,1.637257662469849,4726.304092354961,1609.7728387649468,862.5396150705967,218.37376148464529,True,1.0,181.77240910572,181.73927125207857
504811.0,488353.0,0.713384,0.883158,21631.06804629144,2.57367,0.0220935,0.0798005,0.0588745,7.46922e-06,3.342553865124772e-11,6052.90025276297,1693.7490738548804,3536.486629326479,1.0576379392491702,1718.7118052690128,704.153890987701,0.5295513247302898,2044.8236154188703,1718.7118052690128,704.153890987701,2964.580796242244,True,1.0,2860.419371218023,2760.4125168402097
