m1,m2,a1,a2,Dl_s,z_merger,alpha,beta,gamma,halo_density,d2N_dzdt,Dc_s,Da_s,Dc_l1,z_l1,Da_l1,Da_l1s,z_l2,Dc_l2,Da_l2,Da_l2s,SNR_LISAbeta,Detectable,Average_Detectability,Mean_SNR,Median_SNR
10047.3,6035.98,-0.718579,0.827802,171556.44407655433,15.3463,2.14515,2.80652,1.20338,0.000252354,3.3951695197214063e-09,10495.12391651654,642.048898926151,5357.2189947603165,2.033629473211591,1765.9437521672148,314.3160777612187,3.83989238925594,7216.377020776261,1765.9437521672148,314.3160777612187,33.33631804571939,True,0.98,32.935309120382655,31.21775616736501
19375.9,8966.05,0.43322,0.797179,109929.00400331538,10.3263,1.36674,1.07304,1.49126,8.01991e-06,9.227713211370863e-11,9705.64120704161,856.9118959449785,3488.779506809077,1.0378976237338802,1711.9503209222526,548.8872549803216,1.640700357677911,4732.329230506003,1711.9503209222526,548.8872549803216,62.74081029380401,True,0.99,62.57834300386898,59.32957338687005
70368.4,20252.6,0.654169,0.421264,131347.63665134765,12.0897,0.968119,0.877475,0.991503,1.74374e-05,2.1445836884247078e-10,10034.426812787737,766.5895179253715,5924.629161914912,2.4643758133075417,1710.1577549263825,313.9718748084715,1.7735221523029632,4957.014365900172,1710.1577549263825,313.9718748084715,140.58612869220323,True,1.0,135.8927532326257,131.78043050651226
102035.0,31512.0,0.763988,0.270075,181101.9414630861,16.1113,1.20617,1.33027,1.0413,7.81022e-05,1.068610894317802e-09,10583.762862148764,618.5247679690476,7356.538080847898,4.035313301164741,1460.9891461048608,188.60196372628863,1.332316029505176,4147.366031099006,1460.9891461048608,188.60196372628863,191.99212192685616,True,1.0,180.51801425381683,174.66545181642127
37831.0,20786.0,-0.265437,-0.454206,88374.27249499115,8.52387,1.00493,2.29706,2.93981,3.60976e-06,3.7964636245636057e-11,9279.239688802048,974.3139804304392,5395.638813260184,2.060348617857885,1763.0797911964614,407.775503722832,2.902070770603108,6406.7136959440495,1763.0797911964614,407.775503722832,105.38231091516882,True,1.0,104.51522200258314,98.78020900292825
11274.9,7591.21,-0.881094,0.579479,164085.46292227108,14.7456,1.49696,2.89571,1.48335,2.47271e-05,3.2799792667596834e-10,10421.035903507716,661.8379676549459,5287.437940628924,1.985922740940789,1770.788592766054,326.03381103095563,2.408220721091382,5856.457162119782,1770.788592766054,326.03381103095563,37.68328638924652,True,0.98,37.45062101028225,35.682110225616654
93575.1,14939.0,0.861219,-0.446986,156265.97503981632,14.1149,1.39496,1.41276,2.62523,1.35202e-05,1.7651334324265459e-10,10338.538464681626,683.9964845736079,6280.220114526043,2.7798516766212646,1661.4990909048277,268.497862388789,1.0050822551147185,3408.246112887234,1661.4990909048277,268.497862388789,133.23297954889009,True,1.0,123.4137177204616,118.2079729782103
5874.54,5853.98,-0.327119,-0.635228,136066.67442209215,12.4752,0.836055,1.71291,2.04169,4.23419e-05,5.273264705362564e-10,10097.562516481548,749.3441668013498,3598.948716670941,1.0838307623922518,1727.0830142445425,482.2647383484948,2.7868859409812856,6287.659792846423,1727.0830142445425,482.2647383484948,29.050228775715244,True,0.96,28.83922665104801,27.41938508186392
316503.0,135679.0,-0.790711,-0.739218,118050.74763394277,10.9978,1.74673,2.5773,1.95883,3.44552e-06,4.0744139649145616e-11,9839.366186629446,820.0975334335833,4695.3080813629,1.619641484724743,1792.347583079821,428.7501127662926,2.252284143016311,5658.488136058895,1792.347583079821,428.7501127662926,249.90099236519976,True,1.0,182.97337754693896,171.70419841362946
50485.6,45749.5,-0.684584,0.549077,156066.7089275473,14.0988,2.80453,1.82172,1.05974,4.58314e-06,5.981015559969349e-11,10336.365070571654,684.581891976293,7125.338934145348,3.718887134502705,1509.9617191443274,212.667638521598,0.5788824820178923,2205.220516515949,1509.9617191443274,212.667638521598,132.0788433828668,True,1.0,140.83179705367678,134.5598541801985
